year, month,carrier,carrier_name,airport,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,3,AA,American Airlines Inc.,BDL,383,30,10.28,0,8.66,0,11.06,78,0,1215,633,0,192,0,390
2020,3,AA,American Airlines Inc.,BHM,58,8,4.44,0.19,1.18,0,2.2,13,0,1123,623,7,58,0,435
2020,3,AA,American Airlines Inc.,BNA,644,54,24.1,0.3,9.01,0.95,19.64,138,0,2991,1279,27,295,21,1369
2020,3,AA,American Airlines Inc.,BOI,93,11,4.76,0,2.45,0,3.8,16,0,858,401,0,108,0,349
2020,3,AA,American Airlines Inc.,BOS,2161,169,71.31,0,42.27,0.08,55.34,456,0,8271,3766,0,1438,5,3062
2020,3,AA,American Airlines Inc.,BUF,84,4,0.73,0,1.79,0,1.48,18,0,81,11,0,41,0,29
2020,3,AA,American Airlines Inc.,BUR,62,20,3.05,1,12.43,0,3.51,9,0,686,120,27,354,0,185
2020,3,AA,American Airlines Inc.,BWI,373,34,12.44,0,11.88,0.53,9.15,60,0,1331,572,0,305,16,438
2020,3,AA,American Airlines Inc.,BZN,31,3,1.98,0,1.02,0,0,6,0,93,74,0,19,0,0
2020,3,AA,American Airlines Inc.,CHS,178,11,6.54,1,1.45,0,2.01,44,0,607,345,54,29,0,179
2020,3,AA,American Airlines Inc.,CLE,153,10,5.48,0,0.28,0,4.24,40,0,662,321,0,8,0,333
2020,3,AA,American Airlines Inc.,CLT,8809,532,168.03,4.18,170.61,0,189.18,1703,4,35027,18133,126,4555,0,12213
2020,3,AA,American Airlines Inc.,CMH,254,19,4.61,0.66,4.21,0,9.52,61,0,854,158,23,120,0,553
2020,3,AA,American Airlines Inc.,COS,146,25,8.62,0.92,6.78,0,8.67,27,0,1248,507,48,304,0,389
2020,3,AA,American Airlines Inc.,CVG,93,8,2.85,0,1.13,0,4.02,23,0,423,137,0,60,0,226
2020,3,AA,American Airlines Inc.,DAB,27,1,0,0,1,0,0,4,0,28,0,0,28,0,0
2020,3,AA,American Airlines Inc.,DCA,2288,154,58.93,0.97,37.17,0,56.93,448,6,8370,3211,55,1042,0,4062
2020,3,AA,American Airlines Inc.,DEN,813,88,35.32,1.74,31.01,0,19.93,110,0,4117,2143,87,841,0,1046
2020,3,AA,American Airlines Inc.,DFW,12768,1493,326.6,31.85,635.42,1.31,497.82,2527,40,106834,39253,2873,27999,31,36678
2020,3,AA,American Airlines Inc.,DSM,152,14,2.12,0,3.53,0,8.34,23,0,799,266,0,111,0,422
2020,3,AA,American Airlines Inc.,DTW,443,56,30.38,0.64,10.35,0,14.62,82,0,3196,1952,76,404,0,764
2020,3,AA,American Airlines Inc.,EGE,167,23,9.18,0,10.85,0,2.98,55,0,1284,411,0,622,0,251
2020,3,AA,American Airlines Inc.,ELP,187,34,14.05,1.33,7.86,0,10.76,38,1,1798,709,152,212,0,725
2020,3,AA,American Airlines Inc.,EWR,656,95,28.48,1,39.53,1,24.99,124,0,4394,1502,18,1592,42,1240
2020,3,AA,American Airlines Inc.,EYW,22,3,1.2,0,0,0,1.8,6,0,137,26,0,0,0,111
2020,3,AA,American Airlines Inc.,FAR,31,2,0.08,0,0,0,1.92,5,0,169,7,0,0,0,162
2020,3,AA,American Airlines Inc.,FAT,65,13,3.58,0,4.48,0.81,4.13,7,0,532,189,0,95,30,218
2020,3,AA,American Airlines Inc.,FLL,684,58,21.96,0,16.63,0,19.41,107,0,2741,981,0,508,0,1252
2020,3,AA,American Airlines Inc.,GEG,62,8,3.37,0,2.07,0,2.56,5,0,363,157,0,41,0,165
2020,3,AA,American Airlines Inc.,GRR,85,7,3.03,0.37,1.56,0,2.04,18,1,319,134,10,83,0,92
2020,3,AA,American Airlines Inc.,GSO,58,7,2.27,0,0.4,0,4.33,13,0,468,96,0,10,0,362
2020,3,AA,American Airlines Inc.,GSP,8,2,1.82,0,0.01,0,0.17,0,0,261,227,0,2,0,32
2020,3,AA,American Airlines Inc.,GUC,28,2,0.57,0.56,0.87,0,0,9,0,124,16,54,54,0,0
2020,3,AA,American Airlines Inc.,HDN,31,3,0.85,0.46,1.69,0,0,7,1,126,45,26,55,0,0
2020,3,AA,American Airlines Inc.,HNL,244,25,12.62,0.82,7.88,0,3.68,42,0,1137,505,27,240,0,365
2020,3,AA,American Airlines Inc.,IAD,181,11,4.06,0.05,3.07,0,3.82,36,1,489,194,7,88,0,200
2020,3,AA,American Airlines Inc.,IAH,620,76,23.69,0.3,35.01,1,16,112,0,3778,1184,11,1333,40,1210
2020,3,AA,American Airlines Inc.,ICT,66,10,6.11,0.06,1.26,0,2.57,14,0,551,178,11,43,0,319
2020,3,AA,American Airlines Inc.,ILM,34,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2020,3,AA,American Airlines Inc.,IND,391,43,21.76,0.8,10.34,0,10.1,71,0,1940,1017,26,316,0,581
2020,3,AA,American Airlines Inc.,JAC,56,14,8.03,0.01,3,0,2.96,11,1,2339,1278,10,125,0,926
2020,3,AA,American Airlines Inc.,JAX,309,35,13.37,0.33,10.4,0.7,10.2,65,0,1617,601,6,399,21,590
2020,3,AA,American Airlines Inc.,JFK,1262,76,28.91,1.67,21.71,0.34,23.37,261,2,5725,2259,66,798,26,2576
2020,3,AA,American Airlines Inc.,KOA,94,6,3.44,0,2,0,0.56,19,0,423,263,0,60,0,100
2020,3,AA,American Airlines Inc.,LAS,1236,248,55.69,3.86,156.63,0,31.83,252,5,18680,3860,397,12109,0,2314
2020,3,AA,American Airlines Inc.,LAX,3666,416,129.73,5.6,188.78,3.69,88.2,504,0,25522,13266,332,5755,119,6050
2020,3,AA,American Airlines Inc.,LBB,31,10,2.3,0.61,3.18,0,3.91,4,0,433,98,90,106,0,139
2020,3,AA,American Airlines Inc.,LGA,2042,178,55.9,2.14,67.74,0,52.23,540,1,11312,5410,100,2458,0,3344
2020,3,AA,American Airlines Inc.,LIH,70,4,1.94,0,1.06,0,1,13,0,304,147,0,32,0,125
2020,3,AA,American Airlines Inc.,MAF,6,1,0,0,0,0,1,0,0,17,0,0,0,0,17
2020,3,AA,American Airlines Inc.,MCI,458,36,17.62,0,7.06,0,11.31,114,0,1580,662,0,198,0,720
2020,3,AA,American Airlines Inc.,MCO,1656,126,56.85,1.09,30.47,0.86,36.73,266,1,6381,2824,80,878,24,2575
2020,3,AA,American Airlines Inc.,MDT,62,5,3.43,0,0.57,0,1,16,0,152,101,0,13,0,38
2020,3,AA,American Airlines Inc.,MEM,345,42,16.97,2.6,5.73,0,16.7,59,0,2048,592,204,208,0,1044
2020,3,AA,American Airlines Inc.,MFE,93,14,4.41,1.48,4.22,0,3.88,15,0,1096,592,98,174,0,232
2020,3,AA,American Airlines Inc.,MIA,4299,282,119.75,4.58,72.22,0,85.45,745,5,22694,12802,367,2258,0,7267
2020,3,AA,American Airlines Inc.,MKE,159,15,6.95,0.12,3.61,0,4.31,27,0,557,327,4,64,0,162
2020,3,AA,American Airlines Inc.,MLB,31,2,0.19,0,0.23,0,1.58,8,0,277,9,0,11,0,257
2020,3,AA,American Airlines Inc.,MSN,62,8,4,0,1.12,0,2.88,14,0,366,125,0,65,0,176
2020,3,AA,American Airlines Inc.,MSP,520,54,20.16,1.65,11.47,0,20.73,88,1,2644,1127,69,387,0,1061
2020,3,AA,American Airlines Inc.,MSY,632,53,19.51,1.53,16.52,0,15.44,153,0,2179,938,65,522,0,654
2020,3,AA,American Airlines Inc.,MTJ,53,5,3.35,0,0.86,0,0.79,17,0,633,361,0,64,0,208
2020,3,AA,American Airlines Inc.,MYR,31,0,0,0,0,0,0,8,0,0,0,0,0,0,0
2020,3,AA,American Airlines Inc.,OAK,12,1,1,0,0,0,0,0,0,33,33,0,0,0,0
2020,3,AA,American Airlines Inc.,OGG,181,23,5.4,1.61,11.77,0,4.22,34,0,1466,509,241,329,0,387
2020,3,AA,American Airlines Inc.,OKC,204,27,12.18,0.19,3.77,0,10.86,37,1,1064,475,24,162,0,403
2020,3,AA,American Airlines Inc.,OMA,161,11,4.34,0,1.07,0,5.59,31,0,569,200,0,26,0,343
2020,3,AA,American Airlines Inc.,ONT,320,57,14.43,1.56,23.16,0,17.84,55,0,2439,668,156,685,0,930
2020,3,AA,American Airlines Inc.,ORD,5024,368,118,6.28,136.06,1.33,106.32,898,1,26781,13210,1153,4012,74,8332
2020,3,AA,American Airlines Inc.,ORF,200,9,4.22,0,3.74,0,1.03,45,1,250,118,0,106,0,26
2020,3,AA,American Airlines Inc.,PBI,584,43,14.01,1.12,18.18,0,9.69,111,0,2438,774,176,779,0,709
2020,3,AA,American Airlines Inc.,PDX,252,25,6.7,1,8.43,0,8.87,34,0,1085,214,46,292,0,533
2020,3,AA,American Airlines Inc.,PHL,3617,305,110.73,5.65,86.69,0.08,101.86,741,5,21008,9680,337,3085,3,7903
2020,3,AA,American Airlines Inc.,PHX,5507,650,167.02,8.44,299.35,1.52,173.68,952,4,45603,22097,530,9509,29,13438
2020,3,AA,American Airlines Inc.,PIT,473,31,10.54,2.76,3.81,0,13.89,103,0,1899,498,276,113,0,1012
2020,3,AA,American Airlines Inc.,PNS,7,3,0.42,0,1.1,0,1.48,1,0,214,18,0,46,0,150
2020,3,AA,American Airlines Inc.,PSP,197,34,10.16,0.04,15.31,0,8.49,50,0,1348,447,1,467,0,433
2020,3,AA,American Airlines Inc.,PVD,176,16,8.31,0,4.54,0.3,2.85,47,0,774,415,0,131,15,213
2020,3,AA,American Airlines Inc.,PWM,62,4,2.28,0,1.72,0,0,10,0,86,43,0,43,0,0
2020,3,AA,American Airlines Inc.,RDU,941,52,17.71,0.6,7.6,0,26.08,225,0,2458,749,9,253,0,1447
2020,3,AA,American Airlines Inc.,RIC,214,14,5.03,0,4.32,0,4.66,52,0,753,176,0,112,0,465
2020,3,AA,American Airlines Inc.,RNO,235,25,7.15,0.42,10.3,0,7.13,37,1,1114,323,103,296,0,392
2020,3,AA,American Airlines Inc.,ROC,62,2,2,0,0,0,0,12,0,66,66,0,0,0,0
2020,3,AA,American Airlines Inc.,RSW,643,68,29.49,0.63,19.51,0.45,17.91,93,0,3864,1487,99,661,10,1607
2020,3,AA,American Airlines Inc.,SAN,802,133,29.95,2.33,81.63,0,19.09,132,3,6582,2753,74,2465,0,1290
2020,3,AA,American Airlines Inc.,SAT,760,84,37.44,3.25,17.34,0.15,25.82,159,2,3824,1605,170,579,5,1465
2020,3,AA,American Airlines Inc.,SBA,34,0,0,0,0,0,0,12,0,0,0,0,0,0,0
2020,3,AA,American Airlines Inc.,SDF,52,4,1.55,0,0.08,0,2.37,10,1,453,124,0,12,0,317
2020,3,AA,American Airlines Inc.,SEA,535,82,32.75,1.29,34.64,0,13.31,70,0,3992,1553,151,1380,0,908
2020,3,AA,American Airlines Inc.,SFO,1124,133,42.49,1.14,77.5,0,11.86,201,0,4735,1715,89,2433,0,498
2020,3,AA,American Airlines Inc.,SJC,287,25,6.06,1.99,9.84,0,7.11,70,0,1061,314,222,271,0,254
2020,3,AA,American Airlines Inc.,SJU,414,45,26.77,0.05,11.38,0,6.8,74,1,3143,2095,7,405,0,636
2020,3,AA,American Airlines Inc.,SLC,431,61,21.31,1.79,21.02,0,16.87,83,0,3058,1092,78,955,0,933
2020,3,AA,American Airlines Inc.,SMF,302,45,18.46,1.25,11.83,0,13.47,44,0,2242,835,48,460,0,899
2020,3,AA,American Airlines Inc.,SNA,529,54,22.31,0,18.07,0,13.63,145,1,2177,966,0,604,0,607
2020,3,AA,American Airlines Inc.,SRQ,58,2,1.12,0,0.19,0,0.69,9,0,152,58,0,4,0,90
2020,3,AA,American Airlines Inc.,STL,691,78,32.24,1.83,13.15,0,30.77,139,1,3830,1634,66,414,0,1716
2020,3,AA,American Airlines Inc.,STT,163,16,9.45,0,3.22,0,3.33,29,0,1021,843,0,91,0,87
2020,3,AA,American Airlines Inc.,STX,64,5,3.59,0,1,0,0.41,6,0,135,84,0,42,0,9
2020,3,AA,American Airlines Inc.,SYR,115,10,4.25,1,1.98,0,2.76,18,0,770,394,15,56,0,305
2020,3,AA,American Airlines Inc.,TPA,1104,82,30.65,1.73,22.73,0.98,25.92,168,2,5139,1999,264,711,40,2125
2020,3,AA,American Airlines Inc.,TUL,180,28,13.4,1,4.92,0,8.68,37,0,1578,718,16,189,0,655
2020,3,AA,American Airlines Inc.,TUS,375,56,15.01,1.16,24.69,0,15.14,80,0,2266,664,46,664,0,892
2020,3,AA,American Airlines Inc.,VPS,31,2,0.66,0,0.2,0,1.15,8,0,97,27,0,11,0,59
2020,3,AA,American Airlines Inc.,XNA,39,5,1.9,0.96,0.1,0,2.04,9,0,185,33,24,2,0,126
2020,3,B6,JetBlue Airways,ABQ,31,4,1.83,0,2.17,0,0,4,0,198,133,0,65,0,0
2020,3,B6,JetBlue Airways,ALB,62,5,2.67,0,0.28,0,2.05,10,0,213,110,0,14,0,89
2020,3,B6,JetBlue Airways,ATL,297,34,18.82,0,12.62,0,2.56,48,0,1740,1238,0,424,0,78
2020,3,B6,JetBlue Airways,AUS,233,26,7.58,0,16.13,0,2.29,35,0,1034,398,0,453,0,183
2020,3,B6,JetBlue Airways,BDL,341,40,17.4,0,12.14,0,10.46,43,1,1889,1007,0,396,0,486
2020,3,B6,JetBlue Airways,BNA,106,11,4.18,0,6.54,0,0.27,20,0,563,263,0,285,0,15
2020,3,B6,JetBlue Airways,BOS,4829,407,138.67,0.96,122.25,0.56,144.56,921,4,23620,11020,202,4343,15,8040
2020,3,B6,JetBlue Airways,BQN,88,9,3.08,0,2.52,0,3.4,22,0,827,306,0,123,0,398
2020,3,B6,JetBlue Airways,BTV,93,10,6.48,0,1.07,0,2.45,18,0,426,236,0,48,0,142
2020,3,B6,JetBlue Airways,BUF,338,23,14.86,1,2.42,0,4.71,58,2,1386,869,113,146,0,258
2020,3,B6,JetBlue Airways,BUR,84,13,7.81,0,4.95,0,0.24,15,3,736,511,0,205,0,20
2020,3,B6,JetBlue Airways,BWI,146,16,8.46,0,3.98,0,3.55,44,0,960,547,0,169,0,244
2020,3,B6,JetBlue Airways,BZN,9,1,0.77,0,0,0,0.23,2,0,22,17,0,0,0,5
2020,3,B6,JetBlue Airways,CHS,178,18,9.19,0,5.63,0,3.18,33,0,1091,656,0,311,0,124
2020,3,B6,JetBlue Airways,CLE,140,10,7.44,0,0.43,0,2.14,28,0,436,305,0,17,0,114
2020,3,B6,JetBlue Airways,CLT,128,14,6.32,0,4.23,0,3.45,28,0,635,327,0,123,0,185
2020,3,B6,JetBlue Airways,DCA,802,80,46.26,0,20.29,0,13.45,117,0,4428,3074,0,626,0,728
2020,3,B6,JetBlue Airways,DEN,89,13,5.86,0,6.18,0,0.96,10,0,453,255,0,164,0,34
2020,3,B6,JetBlue Airways,DFW,52,7,0.61,0,6.39,0,0,12,0,225,11,0,214,0,0
2020,3,B6,JetBlue Airways,DTW,91,10,6.55,0,1.92,0,1.53,19,0,598,488,0,52,0,58
2020,3,B6,JetBlue Airways,EWR,870,120,39.62,1,51.62,1.43,26.33,148,0,7669,2809,114,2033,27,2686
2020,3,B6,JetBlue Airways,FLL,2153,200,84.53,3.15,46.69,0,65.63,311,1,12931,5813,311,1713,0,5094
2020,3,B6,JetBlue Airways,HDN,12,1,0,0,1,0,0,0,0,16,0,0,16,0,0
2020,3,B6,JetBlue Airways,HPN,403,50,25.47,0,9.85,0.82,13.86,71,2,2535,1279,0,304,37,915
2020,3,B6,JetBlue Airways,IAH,62,7,3.56,0,3.44,0,0,7,0,376,248,0,128,0,0
2020,3,B6,JetBlue Airways,JAX,246,24,16.27,0,6.03,0,1.71,44,0,1020,704,0,237,0,79
2020,3,B6,JetBlue Airways,JFK,3540,272,91.57,1.72,66.42,1,111.29,613,6,17159,6364,125,3443,21,7206
2020,3,B6,JetBlue Airways,LAS,335,59,14.56,0,39.73,0,4.71,85,4,3217,956,0,1835,0,426
2020,3,B6,JetBlue Airways,LAX,568,85,23.32,0,59.34,0,2.34,80,0,3010,1219,0,1622,0,169
2020,3,B6,JetBlue Airways,LGA,413,42,14.55,0.25,20.31,0,6.89,72,0,2442,863,9,748,0,822
2020,3,B6,JetBlue Airways,LGB,677,84,19.19,0,31.83,0.26,32.73,148,2,4114,1347,0,875,11,1881
2020,3,B6,JetBlue Airways,MCO,1657,166,64.34,1.89,47.6,0.24,51.93,278,0,10428,5140,174,1473,51,3590
2020,3,B6,JetBlue Airways,MSP,88,12,8.02,0,2.74,0,1.25,14,0,512,325,0,118,0,69
2020,3,B6,JetBlue Airways,MSY,171,23,7.71,2,11.44,0,1.84,30,0,853,406,40,370,0,37
2020,3,B6,JetBlue Airways,OAK,80,10,5.29,0,0.57,0,4.14,15,0,485,267,0,32,0,186
2020,3,B6,JetBlue Airways,ONT,28,2,2,0,0,0,0,6,0,109,109,0,0,0,0
2020,3,B6,JetBlue Airways,ORD,203,19,7.48,1,7.86,0,2.66,30,0,953,504,59,250,0,140
2020,3,B6,JetBlue Airways,ORH,93,5,2.35,0,1.98,0,0.68,18,1,303,226,0,56,0,21
2020,3,B6,JetBlue Airways,PBI,873,104,35.65,0,44.65,0.42,23.28,133,0,8050,3677,0,2102,15,2256
2020,3,B6,JetBlue Airways,PDX,57,5,3.91,0,1.09,0,0,10,0,367,329,0,38,0,0
2020,3,B6,JetBlue Airways,PHL,258,30,18.03,0.98,4.24,0,6.75,48,0,1996,1003,113,230,0,650
2020,3,B6,JetBlue Airways,PHX,93,15,6.4,0,8.48,0,0.11,12,0,669,425,0,239,0,5
2020,3,B6,JetBlue Airways,PIT,138,9,6.55,0,1.43,0,1.02,29,0,602,441,0,126,0,35
2020,3,B6,JetBlue Airways,PSE,48,4,1.89,0,1.56,0,0.55,12,0,159,75,0,68,0,16
2020,3,B6,JetBlue Airways,PSP,26,2,1.33,0,0.11,0.35,0.2,4,0,63,46,0,5,6,6
2020,3,B6,JetBlue Airways,PVD,124,7,3.55,0,2.38,0,1.07,22,0,260,150,0,77,0,33
2020,3,B6,JetBlue Airways,RDU,268,23,17.85,0,3.78,0,1.37,55,0,1005,870,0,109,0,26
2020,3,B6,JetBlue Airways,RIC,240,31,20.47,0,2.52,0,8,44,0,2166,1677,0,64,0,425
2020,3,B6,JetBlue Airways,RNO,53,4,1.94,0,1.69,0,0.38,8,0,128,85,0,34,0,9
2020,3,B6,JetBlue Airways,ROC,124,14,8.28,0,3.55,0,2.16,19,0,660,426,0,87,0,147
2020,3,B6,JetBlue Airways,RSW,651,56,27.44,0,19.4,0,9.16,100,1,3500,2295,0,692,0,513
2020,3,B6,JetBlue Airways,SAN,150,22,6,0,16,0,0,21,1,876,381,0,495,0,0
2020,3,B6,JetBlue Airways,SAV,119,7,2.66,0,3.41,0,0.93,22,0,306,157,0,121,0,28
2020,3,B6,JetBlue Airways,SEA,177,17,3.85,0,11.23,0,1.92,34,0,851,162,0,569,0,120
2020,3,B6,JetBlue Airways,SFO,444,25,8.69,0.3,14.07,0,1.94,66,0,1121,572,7,437,0,105
2020,3,B6,JetBlue Airways,SJC,106,9,4.09,0,4.61,0,0.29,32,0,284,148,0,126,0,10
2020,3,B6,JetBlue Airways,SJU,770,112,44.05,0,45.22,0.6,22.13,107,3,6092,2433,0,1858,12,1789
2020,3,B6,JetBlue Airways,SLC,239,30,10.93,1,14.24,0,3.84,45,0,1954,831,71,766,0,286
2020,3,B6,JetBlue Airways,SMF,93,12,4.33,0,3.71,0,3.96,16,0,756,327,0,187,0,242
2020,3,B6,JetBlue Airways,SRQ,106,9,6.81,0,0.35,0,1.84,18,0,1228,1070,0,24,0,134
2020,3,B6,JetBlue Airways,STT,94,9,5.06,0,2.08,0,1.86,8,0,651,466,0,107,0,78
2020,3,B6,JetBlue Airways,SWF,62,10,7.19,0,1.76,0,1.05,13,0,754,559,0,36,0,159
2020,3,B6,JetBlue Airways,SYR,126,11,4.79,0,3.73,0,2.48,25,1,542,217,0,136,0,189
2020,3,B6,JetBlue Airways,TPA,482,49,25.79,0,12.95,1,9.26,59,0,3121,2159,0,351,56,555
2020,3,DL,Delta Air Lines Inc.,ABE,31,0,0,0,0,0,0,9,0,0,0,0,0,0,0
2020,3,DL,Delta Air Lines Inc.,ABQ,82,8,3.44,0,3.56,0,1,19,0,431,236,0,149,0,46
2020,3,DL,Delta Air Lines Inc.,AGS,11,1,1,0,0,0,0,2,0,27,27,0,0,0,0
2020,3,DL,Delta Air Lines Inc.,ALB,120,6,3.12,0,1.88,0,1,32,0,251,204,0,32,0,15
2020,3,DL,Delta Air Lines Inc.,ANC,108,11,6.06,0,3.2,0,1.74,11,0,476,264,0,107,0,105
2020,3,DL,Delta Air Lines Inc.,ATL,20669,1139,421.41,15.75,399.57,0,302.27,4951,8,81479,49330,2127,13887,0,16135
2020,3,DL,Delta Air Lines Inc.,ATW,32,0,0,0,0,0,0,7,0,0,0,0,0,0,0
2020,3,DL,Delta Air Lines Inc.,AUS,748,69,36.63,0,19.85,0,12.52,179,0,4153,2916,0,619,0,618
2020,3,DL,Delta Air Lines Inc.,AVL,31,0,0,0,0,0,0,7,1,0,0,0,0,0,0
2020,3,DL,Delta Air Lines Inc.,AVP,30,0,0,0,0,0,0,10,0,0,0,0,0,0,0
2020,3,DL,Delta Air Lines Inc.,BDL,300,15,10.11,0,3.52,0,1.37,85,0,665,539,0,76,0,50
2020,3,DL,Delta Air Lines Inc.,BHM,307,15,10.76,0.74,3.07,0,0.43,87,0,494,365,25,91,0,13
2020,3,DL,Delta Air Lines Inc.,BIL,82,7,4.35,0,1.67,0,0.98,13,0,204,103,0,51,0,50
2020,3,DL,Delta Air Lines Inc.,BIS,31,0,0,0,0,0,0,11,0,0,0,0,0,0,0
2020,3,DL,Delta Air Lines Inc.,BNA,704,36,16.42,1,7.92,0,10.66,194,0,2125,1142,37,272,0,674
2020,3,DL,Delta Air Lines Inc.,BOI,90,11,4.9,0,2.43,0,3.67,13,0,484,250,0,50,0,184
2020,3,DL,Delta Air Lines Inc.,BOS,1713,83,37.41,0,21.27,0,24.31,363,0,5212,3437,0,686,0,1089
2020,3,DL,Delta Air Lines Inc.,BTV,20,0,0,0,0,0,0,10,0,0,0,0,0,0,0
2020,3,DL,Delta Air Lines Inc.,BUF,161,6,3.55,0,1,0,1.45,35,0,347,214,0,17,0,116
2020,3,DL,Delta Air Lines Inc.,BUR,31,0,0,0,0,0,0,7,0,0,0,0,0,0,0
2020,3,DL,Delta Air Lines Inc.,BWI,561,24,15.36,0,4.13,0,4.51,130,0,1079,750,0,92,0,237
2020,3,DL,Delta Air Lines Inc.,BZN,151,12,6.48,0,2.44,0,3.08,28,0,591,406,0,80,0,105
2020,3,DL,Delta Air Lines Inc.,CAE,118,3,2.83,0,0.17,0,0,34,0,121,118,0,3,0,0
2020,3,DL,Delta Air Lines Inc.,CAK,31,2,2,0,0,0,0,6,0,50,50,0,0,0,0
2020,3,DL,Delta Air Lines Inc.,CHA,35,3,0.87,0,0.61,0,1.52,4,0,146,49,0,41,0,56
2020,3,DL,Delta Air Lines Inc.,CHO,26,1,0.94,0,0.06,0,0,6,0,18,17,0,1,0,0
2020,3,DL,Delta Air Lines Inc.,CHS,371,11,5.7,0,1.47,0,3.83,108,0,477,322,0,23,0,132
2020,3,DL,Delta Air Lines Inc.,CID,31,3,2,0,1,0,0,8,0,141,124,0,17,0,0
2020,3,DL,Delta Air Lines Inc.,CLE,282,8,3.59,0,2.6,0,1.81,76,0,352,181,0,91,0,80
2020,3,DL,Delta Air Lines Inc.,CLT,678,29,12.28,1,13.05,0,2.67,155,0,1665,1037,38,404,0,186
2020,3,DL,Delta Air Lines Inc.,CMH,319,13,9.06,0,2.54,0,1.4,70,0,472,323,0,68,0,81
2020,3,DL,Delta Air Lines Inc.,COS,26,4,2.07,0.87,0.64,0,0.42,2,0,157,64,40,26,0,27
2020,3,DL,Delta Air Lines Inc.,CRW,20,0,0,0,0,0,0,9,0,0,0,0,0,0,0
2020,3,DL,Delta Air Lines Inc.,CVG,747,46,23.08,0.98,8.94,0,13.01,142,1,2800,1623,78,268,0,831
2020,3,DL,Delta Air Lines Inc.,DAB,166,7,4,0,1.13,0,1.87,38,0,242,179,0,32,0,31
2020,3,DL,Delta Air Lines Inc.,DAL,147,13,6.75,0,5.5,0,0.75,40,0,609,356,0,198,0,55
2020,3,DL,Delta Air Lines Inc.,DAY,123,3,1.66,0,1.34,0,0,34,0,85,58,0,27,0,0
2020,3,DL,Delta Air Lines Inc.,DCA,769,28,16.77,0,6.1,0,5.13,177,0,771,522,0,142,0,107
2020,3,DL,Delta Air Lines Inc.,DEN,1080,96,34.4,0,49.02,0,12.57,219,4,4621,2240,0,1525,0,856
2020,3,DL,Delta Air Lines Inc.,DFW,1012,118,46.06,1,50.23,0,20.71,219,6,10319,6190,50,2149,0,1930
2020,3,DL,Delta Air Lines Inc.,DLH,20,2,2,0,0,0,0,9,0,117,117,0,0,0,0
2020,3,DL,Delta Air Lines Inc.,DSM,89,4,2.73,0,0.28,0,1,16,0,138,105,0,11,0,22
2020,3,DL,Delta Air Lines Inc.,DTW,5286,272,102.64,4.18,76.73,1,87.45,1107,1,18861,10111,271,2094,35,6350
2020,3,DL,Delta Air Lines Inc.,ECP,188,9,5.92,0,2,0,1.08,45,0,227,170,0,32,0,25
2020,3,DL,Delta Air Lines Inc.,EGE,24,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2020,3,DL,Delta Air Lines Inc.,ELP,65,6,3.79,0,2,0,0.21,12,1,262,212,0,43,0,7
2020,3,DL,Delta Air Lines Inc.,EWR,452,48,11.82,0.84,29.38,0,5.96,125,1,2653,737,64,1185,0,667
2020,3,DL,Delta Air Lines Inc.,EYW,118,4,0,1,1,0,2,25,0,108,0,45,23,0,40
2020,3,DL,Delta Air Lines Inc.,FAI,31,7,2.49,0,4.51,0,0,0,0,251,115,0,136,0,0
2020,3,DL,Delta Air Lines Inc.,FAR,62,3,3,0,0,0,0,13,0,106,106,0,0,0,0
2020,3,DL,Delta Air Lines Inc.,FAY,31,2,1.14,0,0,0,0.86,2,0,44,19,0,0,0,25
2020,3,DL,Delta Air Lines Inc.,FCA,31,2,0,0,1,0,1,2,0,162,0,0,17,0,145
2020,3,DL,Delta Air Lines Inc.,FLL,1067,56,16.62,0,26.88,0,12.51,261,0,2129,878,0,743,0,508
2020,3,DL,Delta Air Lines Inc.,FNT,31,2,1.25,0,0.75,0,0,3,0,63,40,0,23,0,0
2020,3,DL,Delta Air Lines Inc.,FSD,77,0,0,0,0,0,0,27,0,0,0,0,0,0,0
2020,3,DL,Delta Air Lines Inc.,GEG,150,9,4.97,0,1.14,0,2.88,29,0,740,633,0,23,0,84
2020,3,DL,Delta Air Lines Inc.,GNV,31,2,2,0,0,0,0,9,0,448,448,0,0,0,0
2020,3,DL,Delta Air Lines Inc.,GPT,31,1,0.95,0,0.05,0,0,3,0,20,19,0,1,0,0
2020,3,DL,Delta Air Lines Inc.,GRB,41,4,3.34,0,0.64,0,0.02,11,0,254,214,0,39,0,1
2020,3,DL,Delta Air Lines Inc.,GRR,280,10,6.41,0,3.3,0,0.3,68,0,386,265,0,104,0,17
2020,3,DL,Delta Air Lines Inc.,GSO,239,1,1,0,0,0,0,64,0,15,15,0,0,0,0
2020,3,DL,Delta Air Lines Inc.,GSP,303,13,9.77,0,3.23,0,0,77,0,370,312,0,58,0,0
2020,3,DL,Delta Air Lines Inc.,HDN,31,2,1.3,0,0.7,0,0,9,1,102,73,0,29,0,0
2020,3,DL,Delta Air Lines Inc.,HNL,262,10,7.75,0,0.42,0,1.82,34,2,866,807,0,8,0,51
